Px Code,Generic Name,NDC,Unit Price
63700001,LEVETIRACETAM 500 MG TABLET,68084033701,4.73
63700001,LEVETIRACETAM 500 MG TABLET,68084033711,4.73
63700001,LEVETIRACETAM 500 MG TABLET,68084087001,4.73
63700001,LEVETIRACETAM 500 MG TABLET,68084087011,4.73
63600002,LEVETIRACETAM 500 MG/100 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGYBACK,43598063510,121.88
63600002,LEVETIRACETAM 500 MG/100 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGYBACK,43598063552,121.88
63600002,LEVETIRACETAM 500 MG/100 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGYBACK,55150024647,182.82
63600002,LEVETIRACETAM 500 MG/100 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGYBACK,67457025500,180.07
63600002,LEVETIRACETAM 500 MG/100 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGYBACK,67457025510,180.07
63600002,LEVETIRACETAM 500 MG/100 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGYBACK,70860060282,223.99
63700001,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,00121479905,61.49
63700001,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,00121480205,61.49
63700001,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,50383024106,45.24
63700001,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,99999100457,5.00
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,00143957401,82.91
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,00143957410,82.91
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,00143967301,82.91
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,00143967325,82.91
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,00409188602,30.24
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,00409188605,30.24
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,00409188615,30.24
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,00409188622,30.24
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,25021078005,63.17
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,39822400001,48.96
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,55150017705,82.35
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,63323040005,62.31
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,63323040009,118.58
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,67457079000,82.91
63600002,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,67457079005,82.91
63700001,LEVETIRACETAM 750 MG TABLET,00904605361,2.24
63700001,LEVETIRACETAM 750 MG TABLET,31722053812,31.33
63700001,LEVETIRACETAM 750 MG TABLET,50474059640,81.70
63700001,LEVETIRACETAM 750 MG TABLET,51079082201,31.33
63700001,LEVETIRACETAM 750 MG TABLET,63739078710,2.24
63700001,LEVETIRACETAM 750 MG TABLET,68180011416,31.33
63700001,"LEVETIRACETAM ER 500 MG TABLET,EXTENDED RELEASE 24 HR",00591363560,29.26
63700001,"LEVETIRACETAM ER 500 MG TABLET,EXTENDED RELEASE 24 HR",68180011707,29.26
63700001,"LEVETIRACETAM ER 750 MG TABLET,EXTENDED RELEASE 24 HR",00591369960,43.94
63700001,"LEVETIRACETAM ER 750 MG TABLET,EXTENDED RELEASE 24 HR",68180011807,43.93
63700001,LEVOBUNOLOL 0.25 % EYE DROPS,60758006305,33.56
63700001,LEVOBUNOLOL 0.5 % EYE DROPS,24208050505,132.75
63700001,LEVOBUNOLOL 0.5 % EYE DROPS,60758006005,36.72
63700001,LEVOCARNITINE (WITH SUGAR) 100 MG/ML ORAL SOLUTION,50383017104,304.36
63700001,LEVOCARNITINE (WITH SUGAR) 100 MG/ML ORAL SOLUTION,64980050312,304.36
63700001,LEVOCARNITINE (WITH SUGAR) 100 MG/ML ORAL SOLUTION,99999100206,1.65
63700001,LEVOCARNITINE 100 MG/ML ORAL SOLUTION,54482014801,323.00
63600002,LEVOCARNITINE 200 MG/ML INTRAVENOUS SOLUTION,54482014701,218.20
63600002,LEVOCARNITINE 200 MG/ML INTRAVENOUS SOLUTION,55390013605,79.06
63700001,LEVOCARNITINE 330 MG TABLET,50383017290,7.22
63700001,LEVOCARNITINE 330 MG TABLET,64980013009,5.67
63700001,LEVOCETIRIZINE 5 MG TABLET,41167351001,3.24
63700001,LEVOCETIRIZINE 5 MG TABLET,41167351003,2.58
63700001,LEVOCETIRIZINE 5 MG TABLET,60505371309,20.25
63600002,LEVOFLOXACIN 25 MG/ML INTRAVENOUS SOLUTION,17478010720,245.62
63600002,LEVOFLOXACIN 25 MG/ML INTRAVENOUS SOLUTION,23155020131,105.41
63600002,LEVOFLOXACIN 25 MG/ML INTRAVENOUS SOLUTION,25021013020,105.41
63600002,LEVOFLOXACIN 25 MG/ML INTRAVENOUS SOLUTION,36000004501,55.67
63600002,LEVOFLOXACIN 25 MG/ML INTRAVENOUS SOLUTION,55150015620,241.56
63700001,LEVOFLOXACIN 250 MG TABLET,00904635161,1.74
63700001,LEVOFLOXACIN 250 MG TABLET,68084048111,90.55
63700001,LEVOFLOXACIN 250 MG/10 ML ORAL SOLUTION,50383028608,"1,837.14"
63700001,LEVOFLOXACIN 250 MG/10 ML ORAL SOLUTION,50383028616,"4,364.91"
63700001,LEVOFLOXACIN 250 MG/10 ML ORAL SOLUTION,50383028621,198.98
63700001,LEVOFLOXACIN 250 MG/10 ML ORAL SOLUTION,50458017001,"5,880.94"
63700001,LEVOFLOXACIN 250 MG/10 ML ORAL SOLUTION,99999100207,9.09
63700001,LEVOFLOXACIN 250 MG/10 ML ORAL SOLUTION,99999100451,181.87
63600002,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,00143972201,47.38
63600002,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,00409052813,33.23
63600002,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,00781334152,56.92
63600002,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,25021013281,55.27
63600002,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,25021082581,47.38
63600002,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,36000004624,36.52
63600002,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,44567043524,56.92
63600002,LEVOFLOXACIN 5 MG/ML IVPB (PED-NEONATE) ,99999100402,1.11
63700001,LEVOFLOXACIN 500 MG TABLET,00904635261,1.91
63700001,LEVOFLOXACIN 500 MG TABLET,55111028050,110.29
63700001,LEVOFLOXACIN 500 MG TABLET,68084048211,103.77
63600002,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,00143972101,48.03
63600002,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,25021013282,72.47
63600002,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,25021082582,47.38
63600002,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,36000004724,53.30
63600002,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,44567043624,82.90
63600002,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,63323035565,82.35
63700001,LEVOFLOXACIN 750 MG TABLET,00904635361,3.47
63700001,LEVOFLOXACIN 750 MG TABLET,55111028130,137.68
63700001,LEVOFLOXACIN 750 MG TABLET,68084048301,194.32
63700001,LEVOFLOXACIN 750 MG TABLET,68084048311,194.32
63600002,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,00143972001,49.35
63600002,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,00143972024,49.35
63600002,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,25021013283,72.47
63600002,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,25021082583,47.38
63600002,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,36000004824,59.22
63600002,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,44567043724,85.64
63600002,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,55150024552,75.76
63600002,LEVOFLOXACIN 750 MG/150 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,63323035560,85.64
63700001,LEVONORGESTREL 1.5 MG TABLET,51285016288,214.11
63700001,LEVONORGESTREL 1.5 MG TABLET,52544006554,200.71
63700001,LEVONORGESTREL 1.5 MG TABLET,68180085211,200.71
63600002,LEVONORGESTREL 17.5 MCG/24 HOUR (5 YEARS) INTRAUTERINE DEVICE,50419042401,"3,399.00"
63600002,LEVONORGESTREL 20 MCG/24 HR (5 YEARS) INTRAUTERINE DEVICE,50419042101,"3,398.99"
63700001,LEVORPHANOL TARTRATE 2 MG TABLET,00054043825,7.04
63600002,LEVOTHYROXINE 100 MCG INTRAVENOUS SOLUTION,63323064907,556.20
63600002,LEVOTHYROXINE 100 MCG INTRAVENOUS SOLUTION,63323064916,556.20
63600002,LEVOTHYROXINE 100 MCG INTRAVENOUS SOLUTION,63323064994,483.66
63700001,LEVOTHYROXINE 100 MCG TABLET,00074662411,1.20
63700001,LEVOTHYROXINE 100 MCG TABLET,00378180977,3.70
63700001,LEVOTHYROXINE 100 MCG TABLET,00527134501,3.70
63700001,LEVOTHYROXINE 100 MCG TABLET,51079044201,3.70
63700001,LEVOTHYROXINE 100 MCG TABLET,51079044220,3.70
63700001,LEVOTHYROXINE 112 MCG TABLET,00074929690,8.88
63700001,LEVOTHYROXINE 112 MCG TABLET,00378181110,1.00
63700001,LEVOTHYROXINE 112 MCG TABLET,00378181177,4.28
63700001,LEVOTHYROXINE 112 MCG TABLET,42292003901,1.00
63700001,LEVOTHYROXINE 112 MCG TABLET,42292003920,1.00
63700001,LEVOTHYROXINE 125 MCG TABLET,00074706811,9.51
63700001,LEVOTHYROXINE 125 MCG TABLET,00378181310,1.00
63700001,LEVOTHYROXINE 125 MCG TABLET,00378181377,4.34
63700001,LEVOTHYROXINE 125 MCG TABLET,00527134701,4.34
63700001,LEVOTHYROXINE 125 MCG TABLET,00781518692,4.51
63700001,LEVOTHYROXINE 125 MCG TABLET,51079044301,4.34
63700001,LEVOTHYROXINE 125 MCG TABLET,51079044320,4.34
63700001,LEVOTHYROXINE 125 MCG TABLET,60793085601,7.21
63700001,LEVOTHYROXINE 137 MCG TABLET,00074372790,8.88
63700001,LEVOTHYROXINE 137 MCG TABLET,00378182377,1.00
63700001,LEVOTHYROXINE 150 MCG TABLET,00074706911,9.48
63700001,LEVOTHYROXINE 150 MCG TABLET,00378181510,1.00
63700001,LEVOTHYROXINE 150 MCG TABLET,00378181577,4.46
63700001,LEVOTHYROXINE 150 MCG TABLET,51079044501,4.46
63700001,LEVOTHYROXINE 150 MCG TABLET,51079044520,4.46
63700001,LEVOTHYROXINE 175 MCG TABLET,00074707090,8.86
63700001,LEVOTHYROXINE 175 MCG TABLET,00378181777,5.30
63700001,LEVOTHYROXINE 175 MCG TABLET,42292004001,1.00
63700001,LEVOTHYROXINE 175 MCG TABLET,42292004020,1.00
63700001,LEVOTHYROXINE 200 MCG TABLET,00074714811,9.55
63700001,LEVOTHYROXINE 200 MCG TABLET,00074714890,8.88
63700001,LEVOTHYROXINE 200 MCG TABLET,00378181977,1.00
63700001,LEVOTHYROXINE 200 MCG TABLET,00781518992,5.53
63700001,LEVOTHYROXINE 25 MCG TABLET,00074434190,8.88
63700001,LEVOTHYROXINE 25 MCG TABLET,00378180077,2.88
63700001,LEVOTHYROXINE 25 MCG TABLET,51079044401,2.88
63700001,LEVOTHYROXINE 25 MCG TABLET,51079044420,2.88
63700001,LEVOTHYROXINE 300 MCG TABLET,00074714990,9.51
63700001,LEVOTHYROXINE 300 MCG TABLET,00378182177,7.15
63700001,LEVOTHYROXINE 50 MCG TABLET,00074455211,9.36
63700001,LEVOTHYROXINE 50 MCG TABLET,00074455290,8.88
63700001,LEVOTHYROXINE 50 MCG TABLET,00378180377,1.63
63700001,LEVOTHYROXINE 50 MCG TABLET,00781518192,3.40
63700001,LEVOTHYROXINE 50 MCG TABLET,51079044001,1.63
63700001,LEVOTHYROXINE 50 MCG TABLET,51079044020,3.26
25000002,LEVOTHYROXINE 500 MCG INTRAVENOUS SOLUTION,63323064810,418.10
63700001,LEVOTHYROXINE 75 MCG TABLET,00074518211,9.46
63700001,LEVOTHYROXINE 75 MCG TABLET,00074518290,8.88
63700001,LEVOTHYROXINE 75 MCG TABLET,00378180510,1.20
63700001,LEVOTHYROXINE 75 MCG TABLET,00378180577,3.61
63700001,LEVOTHYROXINE 75 MCG TABLET,51079044101,3.61
63700001,LEVOTHYROXINE 75 MCG TABLET,51079044120,3.61
63700001,LEVOTHYROXINE 88 MCG TABLET,00074659490,8.88
63700001,LEVOTHYROXINE 88 MCG TABLET,00378180777,3.67
63700001,LEVOTHYROXINE 88 MCG TABLET,42292003801,1.04
63700001,LEVOTHYROXINE 88 MCG TABLET,42292003820,1.04
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,00143959501,19.41
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,00143959525,19.41
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,00409427916,23.10
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,00409471302,12.07
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,00409471332,9.08
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,55150015872,13.00
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,55150016102,13.16
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,55150016205,17.77
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,55150016330,19.74
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,63323049216,8.29
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,63323049227,16.11
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,63323049236,13.75
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,63323049257,26.78
63600002,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,63323049280,14.13
25000002,LIDOCAINE (PF) 100 MG/5 ML (2 %) INJECTION SYRINGE,42852001167,25.99
25000002,LIDOCAINE (PF) 100 MG/5 ML (2 %) INJECTION SYRINGE,61553038470,93.55
63600002,LIDOCAINE (PF) 100 MG/5 ML (2 %) INTRAVENOUS SYRINGE,00409132305,25.50
63600002,LIDOCAINE (PF) 100 MG/5 ML (2 %) INTRAVENOUS SYRINGE,00409490334,24.31
63600002,LIDOCAINE (PF) 100 MG/5 ML (2 %) INTRAVENOUS SYRINGE,76329339001,31.58
25000002,LIDOCAINE (PF) 15 MG/ML (1.5 %) INJECTION SOLUTION,00409477601,71.72
63600002,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,00409428202,30.07
63600002,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,55150016505,17.21
63600002,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,63323049507,22.50
63600002,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,63323049527,20.13
63600002,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,63323049697,47.64
63600002,LIDOCAINE (PF) 20 MG/ML (2 %) INTRAVENOUS SOLUTION,63323020805,21.55
25000002,LIDOCAINE (PF) 3.5 % EYE GEL,17478079201,145.81
25000002,LIDOCAINE (PF) 3.5 % EYE GEL,17478079210,145.81
25000002,LIDOCAINE (PF) 3.5 % EYE GEL,17478079225,7.29
25000002,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,00264959410,49.35
25000002,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,00338040903,42.77
25000002,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,00338958624,42.77
25000002,LIDOCAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,00409427801,30.60
25000002,LIDOCAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,63323049157,82.90
25000002,LIDOCAINE (PF) 50 MG/5 ML (1 %) INTRAVENOUS SYRINGE,00409490434,70.93
63600002,LIDOCAINE (PF) 50 MG/ML (5 %) IN 7.5 % DEXTROSE INTRATHECAL SOLUTION,00409471201,65.84
63600002,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",00409317801,0.84
63600002,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",00409317802,1.34
63600002,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",00409317803,0.57
63600002,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",63323048217,2.36
63600002,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",63323048226,0.49
63600002,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",63323048227,1.48
63600002,"LIDOCAINE 1 %-EPINEPHRINE 1:100,000 INJECTION SOLUTION",63323048257,1.24
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,00143957701,22.04
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,00409427601,11.19
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,00409427602,22.04
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,00409427616,11.19
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,55150025110,21.32
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,55150025220,29.22
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,55150025350,49.35
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,63323020102,20.53
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,63323020110,16.71
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,63323048526,7.90
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,63323048527,23.29
63600002,LIDOCAINE 10 MG/ML (1 %) INJECTION SOLUTION,63323048557,39.15
63600002,LIDOCAINE 100 MG/5 ML (2 %) INJECTION SYRINGE,06155311033,71.06
63600002,LIDOCAINE 100 MG/5 ML (2 %) INJECTION SYRINGE,15082001167,25.99
63600002,LIDOCAINE 100 MG/5 ML (2 %) INJECTION SYRINGE,42852001167,25.99
63600002,LIDOCAINE 100 MG/5 ML (2 %) INJECTION SYRINGE,61553011070,71.06
63600002,LIDOCAINE 100 MG/5 ML (2 %) INJECTION SYRINGE,71019017202,25.99
63600002,LIDOCAINE 100 MG/5 ML (2 %) INJECTION SYRINGE,71019017318,71.06
63600002,LIDOCAINE 100 MG/5 ML (2 %) INJECTION SYRINGE,71019017319,27.87
25000002,LIDOCAINE 15 MG/ML (1.5 %) INJECTION SOLUTION,63323049391,78.51
63700001,LIDOCAINE 2 % MUCOSAL JELLY,00591301226,51.32
63700001,LIDOCAINE 2 % MUCOSAL JELLY,00591301230,91.57
63700001,LIDOCAINE 2 % MUCOSAL JELLY,17478071110,51.32
63700001,LIDOCAINE 2 % MUCOSAL JELLY,17478071130,91.57
63700001,LIDOCAINE 2 % MUCOSAL JELLY,17478084005,51.32
63700001,LIDOCAINE 2 % MUCOSAL JELLY,17478084030,91.57
63700001,LIDOCAINE 2 % MUCOSAL JELLY IN APPLICATOR,76329301205,45.40
63700001,LIDOCAINE 2 % MUCOSAL JELLY IN APPLICATOR,76329301505,60.93
63600002,"LIDOCAINE 2 % MUCOSAL SOLN.,ALUMINUM-MAG HYDROXIDE-SIMETHICONE 200MG-200MG-20MG/",99999100031,39.41
63600002,"LIDOCAINE 2 % MUCOSAL SOLN.,ALUMINUM-MAG HYDROXIDE-SIMETHICONE 200MG-200MG-20MG/",99999100405,47.90
63700001,LIDOCAINE 2 % MUCOSAL SOLUTION,00054350049,3.62
63700001,LIDOCAINE 2 % MUCOSAL SOLUTION,17856077502,23.69
63700001,LIDOCAINE 2 % MUCOSAL SOLUTION,50383077504,3.62
63700001,LIDOCAINE 2 % MUCOSAL SOLUTION,50383077515,7.11
63700001,LIDOCAINE 2 % MUCOSAL SOLUTION,50383077517,7.11
63600002,"LIDOCAINE 2 %-EPINEPHRINE BITARTRATE 1:100,000 INJECTION CARTRIDGE",00409099601,2.52
63600002,"LIDOCAINE 2 %-EPINEPHRINE BITARTRATE 1:100,000 INJECTION CARTRIDGE",66312017616,5.87
25000002,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,00409427701,16.58
25000002,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,00409427702,28.95
25000002,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,00409427717,28.95
25000002,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,63323020202,20.53
25000002,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,63323048626,11.32
25000002,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,63323048627,26.32
25000002,LIDOCAINE 20 MG/ML (2 %) INJECTION SOLUTION,63323048657,49.02
63600002,"LIDOCAINE 20 MG/ML (2 %)-EPINEPHRINE 1:100,000 INJECTION SOLUTION",00409318201,1.18
63600002,"LIDOCAINE 20 MG/ML (2 %)-EPINEPHRINE 1:100,000 INJECTION SOLUTION",00409318203,0.70
63600002,"LIDOCAINE 20 MG/ML (2 %)-EPINEPHRINE 1:100,000 INJECTION SOLUTION",63323048327,1.50
63600002,"LIDOCAINE 20 MG/ML (2 %)-EPINEPHRINE 1:200,000 INJECTION SOLUTION",00409318301,32.64
63600002,LIDOCAINE 3 %-PHENYLEPHRINE 0.25% NASAL SOLUTION ,99999100605,263.52
63700001,LIDOCAINE 4 % (40 MG/ML) MUCOSAL SOLUTION,00054350547,263.52
63700001,LIDOCAINE 4 % (40 MG/ML) MUCOSAL SOLUTION,52565000950,283.81
25000002,LIDOCAINE 4 % LARYNGOTRACHEAL SOLUTION,00409469801,42.72
25000002,LIDOCAINE 4 % LARYNGOTRACHEAL SOLUTION,76329630005,131.76
63700001,LIDOCAINE 4 % TOPICAL CREAM,00496088205,55.27
63700001,LIDOCAINE 4 % TOPICAL CREAM,00496088206,55.27
63700001,LIDOCAINE 4 % TOPICAL CREAM,24357070105,39.48
63700001,LIDOCAINE 4 % TOPICAL CREAM,24357070106,39.48
63700001,LIDOCAINE 4 % TOPICAL CREAM,43199004005,35.53
63700001,LIDOCAINE 4 % TOPICAL CREAM,43199004050,35.53
63700001,LIDOCAINE 4 % TOPICAL CREAM,61825070105,15.13
63700001,LIDOCAINE 4 % TOPICAL PATCH,41167005840,9.32
63700001,LIDOCAINE 4 % TOPICAL PATCH,41167005847,11.84
63700001,LIDOCAINE 4 % TOPICAL PATCH,46581083006,9.36
25000002,"LIDOCAINE 4 %-EPINEPHRINE BITA 1:1,000-TETRACAINE 0.5 % TOP.SOLN(BULK)",99999910075,"1,465.20"
63700001,LIDOCAINE 5 % TOPICAL OINTMENT,00168020437,990.00
63700001,LIDOCAINE 5 % TOPICAL OINTMENT,42291037935,990.00
63700001,LIDOCAINE 5 % TOPICAL OINTMENT,50383093335,990.00
63700001,LIDOCAINE 5 % TOPICAL OINTMENT,51672300803,"1,257.14"
63700001,LIDOCAINE 5 % TOPICAL OINTMENT,51672302009,"1,044.97"
63700001,LIDOCAINE 5 % TOPICAL OINTMENT,52565000814,950.35
63700001,LIDOCAINE 5 % TOPICAL PATCH,00591267911,61.59
63700001,LIDOCAINE 5 % TOPICAL PATCH,00591352511,61.59
63700001,LIDOCAINE 5 % TOPICAL PATCH,00591352530,61.59
63700001,LIDOCAINE 5 % TOPICAL PATCH,00603188010,67.62
63700001,LIDOCAINE 5 % TOPICAL PATCH,00603188016,67.62
25000002,LIDOCAINE 5 MG/ML (0.5 %) INJECTION SOLUTION,00409427501,32.90
25000002,LIDOCAINE 5 MG/ML (0.5 %) INJECTION SOLUTION,63323048457,43.76
63700001,"LIDOCAINE 70 MG-TETRACAINE 70 MG PATCH, MEDICATED SELF-HEATING",10885000201,104.42
63700001,"LIDOCAINE 70 MG-TETRACAINE 70 MG PATCH, MEDICATED SELF-HEATING",10885000210,104.42
25000002,LIDOCAINE HCL (BULK) 100 % POWDER,51552010609,97.50
25000002,LIDOCAINE HCL (PF) 10 MG/ML (1 %)(1 ML) IN 0.9 % SOD.CHLORIDE SYRINGE,61553034578,64.19
63700001,LIDOCAINE-DIPHENHYD-AL-MAG-SIM 200 MG-25 MG-400 MG-40MG/30ML MOUTHWASH,65628005001,232.90
63700001,LIDOCAINE-DIPHENHYD-AL-MAG-SIM 200 MG-25 MG-400 MG-40MG/30ML MOUTHWASH,65628005004,199.26
63700001,LIDOCAINE-DIPHENHYD-AL-MAG-SIM 200 MG-25 MG-400 MG-40MG/30ML MOUTHWASH,65628005006,172.97
25000002,"LIDOCAINE-EPINEPHRINE (PF) 1 %-1:200,000 INJECTION SOLUTION",63323048717,5.83
25000002,"LIDOCAINE-EPINEPHRINE (PF) 1 %-1:200,000 INJECTION SOLUTION",63323048731,2.68
25000002,"LIDOCAINE-EPINEPHRINE (PF) 1 %-1:200,000 INJECTION SOLUTION",63323048737,2.71
25000002,"LIDOCAINE-EPINEPHRINE (PF) 1 %-1:200,000 INJECTION SOLUTION",63323048792,2.43
25000002,"LIDOCAINE-EPINEPHRINE (PF) 1.5 %-1:200,000 INJECTION SOLUTION",00409318101,65.54
25000002,"LIDOCAINE-EPINEPHRINE (PF) 1.5 %-1:200,000 INJECTION SOLUTION",63323048831,75.60
25000002,"LIDOCAINE-EPINEPHRINE (PF) 1.5 %-1:200,000 INJECTION SOLUTION",63323048837,89.60
63600002,"LIDOCAINE-EPINEPHRINE (PF) 2 %-1:200,000 INJECTION SOLUTION",63323048917,70.54
63600002,"LIDOCAINE-EPINEPHRINE (PF) 2 %-1:200,000 INJECTION SOLUTION",63323048921,84.44
63600002,"LIDOCAINE-EPINEPHRINE (PF) 2 %-1:200,000 INJECTION SOLUTION",63323048927,103.54
63600002,"LIDOCAINE-EPINEPHRINE 0.5 %-1:200,000 INJECTION SOLUTION",00409317701,0.55
